,ETFBZQ,ETFRUSS,ETFBIS,ETFJJT,ETFBDD,ETFNUGT,ETFDWTI,ETFDTO,ETFCVOL,ETFDFVS,ETFUGAZ,ETFTZA,ETFEDZ,ETFFUE,ETFRXD,ETFSRTY,ETFSCO,ETFDIRT,ETFGRN,ETFURR,ETFBOIL,ETFSZO,ETFSDD,ETFEEV,ETFJNUG,ETFDPK,ETFMIDZ,ETFUVXY,ETFDAG,ETFTWM,ETFEWV,ETFCHIM,ETFAGF,ETFEFU,ETFGDX,ETFGREK,ETFTVIX,ETFDNO,ETFPSAU,ETFEQLT,ETFSMN,ETFHDGE
2015-08-31,137.389999,35.959999,31.74,30.15,5.09,3.32,95.75,89.519997,0.86,30.129999,1.7,11.68,47.779999,6.9,52.16,30.34,78.300003,32.139999,10.25,18.18,38.619999,68.779999,39.16,23.91,8.81,31.85,47.040001,67.550003,3.3,39.77,51.990002,13,10.73,41.549999,14.11,9.2,14.78,60.060001,12.29,26.9,37.049999,11.28
2015-09-01,149.940002,43.400002,33.220001,30.15,5.01,3.06,114.449997,101.339996,1.1,30.52,1.69,12.65,53.490002,6.9,54.75,32.849998,88.75,32.139999,10.69,18.9,38.52,72.699997,40.950001,25.780001,8,35.139999,51.09,87.540001,3.32,41.860001,56.41,11.98,10.73,44.580002,13.67,9.03,19.389999,64.040001,11.91,26.139999,39.450001,11.65
2015-09-02,147.339996,41.240002,30.860001,30.15,5.02,2.98,108.5,98.25,0.94,30.52,1.6,12.01,50.720001,6.87,53.299999,31.17,85.620003,32.139999,10.74,18.34,37.16,71.660004,40.200001,24.879999,7.87,33.540001,49.59,69.400002,3.42,40.509998,54.610001,11.98,10.73,43.27,13.63,9.4,15.07,62.849998,11.83,26.459999,38.580002,11.49
2015-09-03,143.559998,41.709999,32.139999,30.15,5.17,2.82,102.800003,95.459999,0.94,30.52,1.73,12.06,50.220001,6.87,53.060001,31.32,82.839996,32.139999,10.74,17.9,39.299999,70.57,39.139999,24.75,7.45,33.240002,48.080002,68.339996,3.49,40.639999,53.799999,11.98,10.73,43.060001,13.38,9.47,14.93,61.779999,11.73,26.790001,38.139999,11.43
2015-09-04,156.860001,44.799999,32.259998,30.15,4.9,2.85,107.900002,98.43,1.02,30.52,1.63,12.32,54.849998,6.87,53.889999,32.009998,85.739998,32.139999,10.74,18.24,38.009998,71.93,40.549999,26.24,7.67,35.57,49.75,78.419998,3.49,41.279999,57.290001,11.44,10.73,44.610001,13.39,9.34,16.98,62.869999,11.56,26.48,39.66,11.58
2015-09-08,150.789993,41,29.66,30.15,5.17,2.92,109.099998,98.669998,0.91,30.530001,1.72,11.52,49.380001,6.87,52.950001,29.92,85.989998,32.139999,10.5,18.290001,39.16,72.190002,40.549999,24.530001,8.03,32.419998,46.18,64.5,3.39,39.400002,54.610001,12.69,10.73,42.209999,13.55,9.94,14.03,63.060001,11.69,26.870001,37.77,11.32
2015-09-09,151.490005,43.759998,30.870001,30.15,5.17,2.68,120,104.199997,0.92,30.530001,1.62,11.9,50.07,6.87,51.419998,30.860001,91.669998,32.139999,10.5,18.08,37.900002,74.199997,38.889999,24.719999,7.16,32.779999,47.75,67.279999,3.3,40.259998,54.669998,12.94,10.73,42.43,13.13,9.59,14.67,65.18,11.54,26.969999,38.450001,11.4
2015-09-10,155.779999,40.959999,29.690001,30.15,4.81,2.66,109,99.860001,0.91,30.780001,8.27,11.73,48.720001,7.18,51.73,30.43,86.400002,31.610001,10.55,18.48,38.299999,72.230003,39.450001,24.25,7.08,32.169998,47.459999,63.91,3.35,39.900002,54.709999,12.94,10.73,42.009998,13.12,10.08,13.9,63.259998,11.41,26.9,38.32,11.3
2015-09-11,158.910004,41.27,29,30.15,5.16,2.71,115,103.160004,0.87,30.780001,8.42,11.55,48.060001,7.03,51.34,30.02,89.669998,31.48,10.82,18.6,38.700001,73.080002,39.279999,24.049999,7.35,32.32,46.52,60.779999,3.37,39.540001,54.57,12.94,10.73,42.549999,13.21,10.17,13.26,64.510002,11.5,26.889999,38.549999,11.23
2015-09-14,147.529999,39.549999,29.18,30.15,5.16,2.63,121.190002,105.989998,0.88,30.780001,8.91,11.7,48.259998,7.03,51.68,30.41,92.889999,31.48,10.13,18.58,40.18,74.769997,39.200001,24.16,7.52,32.990002,47.169998,60.799999,3.55,39.849998,54.970001,12.83,11.09,42.73,13.07,10.16,13.29,65.68,11.39,26.790001,39.639999,11.25
2015-09-15,149.220001,38.400002,28.700001,33.73,5.16,2.66,116.269997,103.800003,0.72,30.780001,8.71,11.32,46.91,7.39,49.75,29.379999,90.300003,31.48,10.13,18.450001,39.630001,73.760002,38.360001,23.67,7.47,32.200001,45.549999,48.939999,3.56,38.970001,54.02,13.06,11.09,42.290001,13.11,10.19,10.66,64.809998,11.46,27.23,38.91,11.06
2015-09-16,139.279999,35.060001,28.889999,33.73,5.16,3.1,97.269997,95.269997,0.62,30.780001,8.2,11.05,43.48,7.39,49.5,28.639999,80.559998,31.48,10.28,18.450001,38.040001,70.879997,38.080002,22.48,8.76,30.82,44.130001,42.98,3.44,38.32,52.860001,13.06,11.09,41.220001,13.89,10.51,9.38,61.209999,12.08,27.4,37.52,10.95
2015-09-17,141.940002,34.73,27.73,33.73,5.15,3.36,99.82,96.489998,0.58,29.959999,8.08,10.9,43.619999,7.39,48.869999,28.34,81.870003,31.93,10.2,18.85,37.599998,71.089996,36.919998,22.549999,9.68,30.74,44.32,42.25,3.41,38.060001,52.84,13.06,11.09,40.709999,14.27,10.36,9.28,61.77,12.36,27.58,38,10.96
2015-09-18,157.5,38.25,28.57,33.73,4.88,3.51,111.599998,103.309998,0.68,29.959999,7.64,11.35,46.299999,6.96,50.080002,29.51,88.230003,31.93,10.2,18.85,36.23,74.440002,38.490002,23.5,9.58,33,46.529999,52.91,3.32,39.119999,56.400002,13.06,11.09,42.68,14.48,10.56,11.57,64.220001,12.48,26.940001,39.380001,11.11
2015-09-21,161.399994,38.259998,31.190001,33.73,4.83,3.18,101,98.989998,0.68,29.959999,7.32,11.42,46.490002,6.95,52.470001,29.639999,82.82,31.93,10.57,18.85,35.18,71.68,38.630001,23.52,8.67,33.080002,45.82,46.139999,3.4,39.220001,55.889999,13.14,11,42.919998,14,10.16,10.07,62.25,12.11,26.99,39.189999,11.1
2015-09-22,170.059998,40.950001,32.130001,33.73,4.7,2.75,103.5,100,0.74,29.959999,7.27,11.92,49.119999,6.9,52.380001,30.959999,84.269997,31.49,10.4,17.950001,35.119999,72.150002,39.869999,24.440001,7.74,35.43,47.619999,51,3.39,40.41,57.59,13.16,10.76,44.82,13.36,9.87,11.11,62.759998,11.59,26.41,40.490002,11.31
2015-09-23,184.690002,43.669998,32.509998,33.73,4.9,2.68,112.669998,105.080002,0.7,29.959999,7.25,12.02,51.439999,7.1,53.02,31.23,89.449997,31.790001,10.2,17.950001,35.040001,74.43,39.610001,25.200001,7.61,35.939999,48.060001,48.75,3.3,40.599998,57.57,12.86,10.89,45.290001,13.26,9.71,10.57,64.709999,11.47,26.35,42.119999,11.39
2015-09-24,170.929993,43,33.849998,33.73,4.67,3.23,109.43,103.699997,0.71,29.959999,7.53,12.09,51.990002,7.1,53.98,31.43,87.779999,31.790001,10.35,17.950001,35.93,73.970001,39.790001,25.370001,8.78,36.220001,48.73,51.169998,3.35,40.77,58.77,12.5,10.85,45.459999,14.22,9.74,11.18,64.110001,12.14,26.370001,42.080002,11.45
2015-09-25,172.850006,41.57,37.27,33.73,4.56,3.09,106.480003,102.239998,0.75,29.959999,7.17,12.57,52.419998,7.17,57.41,32.720001,86.089996,31.790001,10.54,17.950001,34.82,73.970001,39.75,25.51,8.19,35.23,48.849998,53.959999,3.32,41.889999,55.580002,12.5,10.96,44.790001,13.98,9.73,11.75,63.470001,12.1,26.379999,42.290001,11.44
2015-09-28,188.820007,44.110001,41.98,33.73,4.43,2.68,113.760002,106,0.86,29.959999,7.49,13.62,55.880001,7.17,61.880001,35.389999,90.099998,31.790001,10.31,17.950001,35.799999,74.419998,41.98,26.620001,7.16,37.360001,52.610001,61.5,3.26,44.209999,58.139999,12.13,10.96,46.349998,13.32,9.32,13.36,64.949997,11.51,25.780001,45.290001,11.66
2015-09-29,182.899994,42.119999,42.220001,33.73,4.43,2.71,108.239998,103.339996,0.88,29.959999,6.81,13.9,54.959999,7.38,61.799999,36.110001,87.139999,32.310001,10.45,17.950001,33.669998,73.75,42.68,26.32,7.18,37.450001,52.779999,61.599998,3.28,44.77,59.470001,12.06,11,46.580002,13.41,9.36,13.45,63.950001,11.61,25.780001,44.810001,11.65
2015-09-30,165.839996,40.77,38.549999,33.73,4.67,2.88,106.489998,102.029999,0.79,29.959999,6.35,13.26,50.130001,7.38,58.27,34.400002,86.169998,32.400002,10.4,17.950001,32.189999,74.089996,41.5,24.76,7.52,35.310001,50.740002,55.959999,3.39,43.380001,57.099998,12.35,11,44.759998,13.74,9.61,12.18,63.790001,11.87,26.049999,42.959999,11.43
2015-10-01,166.119995,42.849998,37.689999,33.73,4.67,27,108.900002,103.699997,0.81,28.540001,5.63,53.310001,49.43,7.38,57.459999,34.619999,87.5,32.400002,10.74,18.08,29.719999,74.010002,41.790001,24.57,35.279999,35.07,51.040001,54.779999,3.44,43.57,56.450001,12.35,11.19,44.57,13.41,9.3,11.95,64.029999,11.86,26.139999,42.25,11.5
2015-10-02,149.710007,41.470001,35.360001,33.73,4.63,33.41,104.690002,100.980003,0.71,27.83,5.77,50.98,45.41,7.38,54.75,33.16,85.199997,32.279999,10.72,18.08,30.139999,74.050003,41,23.219999,42.18,33.25,48.75,49,3.43,42.310001,54.919998,12.86,11.19,43.150002,14.49,9.53,10.72,63.099998,12.42,26.469999,40.240002,11.31
2015-10-05,142.050003,37.68,35.75,33.73,4.74,37.75,99.470001,97.739998,0.6,27.83,5.82,47.360001,42.540001,7.45,54.099998,30.73,82.449997,32.279999,10.18,18.08,30.34,71.550003,38.799999,22.23,44.41,31.25,45.939999,43.529999,3.42,40.220001,52.169998,13.14,11.64,41.380001,15.12,9.88,9.48,62.189999,12.97,27.120001,37.77,10.96
2015-10-06,139.050003,35.060001,38.439999,33.73,4.74,41.950001,84.989998,87.25,0.63,27.83,5.89,48.200001,42.75,7.45,57.369999,31.34,74.349998,32.279999,10.11,18.360001,30.639999,68.43,38.889999,22.280001,47.950001,31.18,46.48,44.470001,3.58,40.759998,52.889999,13.21,11.75,41.23,15.68,10.08,9.67,59.189999,13.36,27.040001,36.59,10.92
2015-10-07,133.529999,33.52,36.860001,33.73,4.74,41.490002,87.5,89.230003,0.6,27.83,5.96,45.73,39.330002,7.45,56.080002,29.690001,75.82,32.279999,10.69,18.32,30.879999,68.809998,37.860001,21.110001,48.02,30.01,44.59,42.220001,3.58,39.380001,51.5,13.45,11.51,40.48,15.61,10.21,9.22,59.939999,13.43,27.139999,35.549999,10.7
2015-10-08,126.349998,29.799999,37.080002,33.73,4.71,39.880001,79.5,82.610001,0.55,27.83,6.02,44.470001,37.93,7.45,56.599998,28.85,71.239998,32.279999,10.69,18.4,31.09,66.160004,36.810001,20.629999,45.220001,29.33,43.25,38.200001,3.58,38.650002,50.959999,13.35,11.81,39.549999,15.41,10.37,8.36,57.84,13.24,27.290001,34.419998,10.61
2015-10-09,123.449997,29.75,36.599998,33.73,5.17,46.290001,80.290001,83.5,0.55,27.83,6.22,44.25,37.52,7.57,54.849998,28.719999,71.779999,32.279999,10.66,18.620001,31.82,65.650002,36.68,20.459999,51.93,29.08,43.009998,38.110001,3.6,38.5,50.810001,13.3,11.53,39.369999,16.26,10.31,8.38,58.139999,13.84,27.440001,34.57,10.74
2015-10-12,128.789993,31.690001,36.630001,33.73,5.25,42.349998,89.709999,92.919998,0.51,28.92,6.37,44.32,38.34,7.57,54.810001,28.799999,77.419998,32.279999,10.92,18.940001,32.23,70.120003,36.450001,20.74,50.32,29.290001,43.09,33.52,3.53,38.560001,50.610001,13.5,11.44,39.529999,15.78,10.26,7.43,60.490002,13.46,27.440001,35.200001,10.78
2015-10-13,141.970001,32.119999,38.93,33.73,5.25,43.060001,94.339996,97.220001,0.55,28.92,6.14,46.23,40.279999,7.57,56,29.99,79.980003,33.029999,10.87,18.940001,31.52,71.610001,36.700001,21.440001,49.220001,30.34,44.380001,36.689999,3.57,39.669998,51.779999,13.48,11.52,40.5,15.87,10.16,8.06,61.73,13.46,27.129999,35.389999,10.83
2015-10-14,139.520004,29.959999,38.310001,33.73,5.25,51.189999,94.459999,96.980003,0.58,27.75,6.29,47.439999,39.279999,7.57,56.360001,30.84,79.75,33.029999,10.9,18.940001,32.110001,71.769997,37.25,21.129999,60.07,30,45.299999,38.209999,3.53,40.369999,52.98,13.48,11.47,40.330002,16.9,10.06,8.38,61.5,14.49,26.99,34.66,10.88
2015-10-15,136.029999,27.16,34.900002,33.73,5.25,51.279999,93.139999,95.790001,0.5,28.1,5.94,44.150002,36.380001,7.73,53.599998,28.700001,79.089996,33.029999,10.79,18.940001,30.959999,71.019997,38.68,20.049999,60.900002,28.719999,43.740002,32.830002,3.53,38.529999,50.040001,13.91,11.38,39.009998,16.889999,10.54,7.26,61.32,14.5,27.450001,34.330002,10.79
2015-10-16,138.220001,28,34.950001,33.73,5.25,46.740002,91.230003,94.220001,0.5,28.1,5.65,44.32,36.450001,7.73,52.43,28.76,78.050003,33.029999,10.7,18.709999,30.120001,70.489998,37.02,20.059999,54.84,28.68,43.639999,31.92,3.62,38.580002,49.59,13.87,11.38,39.049999,16.389999,10.47,7.09,60.639999,14.11,27.51,34.450001,10.8
2015-10-19,140.380005,30,34.52,33.73,4.97,41.060001,97.970001,99.919998,0.45,28.389999,5.71,44.029999,37.580002,7.66,52.150002,28.629999,82.160004,33.029999,10.62,18.639999,30.35,72.449997,36.52,20.450001,47.389999,29,43.349998,27.59,3.66,38.459999,50.009998,13.65,11.25,39.299999,15.7,10.35,6.15,62.41,13.53,27.49,35.040001,10.75
2015-10-20,144.589996,29.200001,36.73,35.07,4.97,45.599998,99.940002,101.470001,0.45,28.389999,5.85,44.119999,37.540001,7.66,52.150002,28.709999,83.230003,33.029999,10.72,18.639999,30.67,71.870003,36.52,20.469999,52.790001,29.33,43.279999,29.43,3.56,38.540001,50.580002,13.87,11.25,39.669998,16.33,10.51,6.5,62.869999,13.94,27.49,34.889999,10.77
2015-10-21,148.350006,31.27,37.18,35.07,4.8,41.73,106.150002,105.099998,0.5,28.389999,5.35,46.150002,39.09,7.66,54.389999,30.01,86.620003,33.029999,10.81,18.639999,29.139999,74.199997,36.59,21.030001,48.830002,29.41,44.700001,33.5,3.54,39.720001,49.330002,13.6,11.25,39.66,15.85,10.83,7.38,64.139999,13.53,27.389999,35.549999,10.91
2015-10-22,138.460007,29.879999,36.740002,35.07,4.75,43.849998,104.300003,103.879997,0.44,28.389999,5.19,45.02,36.619999,7.66,56.080002,29.24,85.239998,33.029999,11.23,18.639999,28.370001,74.050003,36.759998,20.16,49.720001,28.4,43.709999,27.370001,3.64,39.009998,48.02,13.6,11.4,38.599998,16.120001,10.9,6.12,63.720001,13.79,27.389999,33.650002,10.71
2015-10-23,139.190002,28.9,34.27,34.220001,4.75,47.07,109.900002,108.199997,0.48,28.389999,4.72,43.669998,36.099998,7.66,52.849998,28.4,87.889999,32.279999,11.23,17.459999,26.719999,75.07,36.720001,19.940001,54.099998,27.549999,43.099998,27.74,3.43,38.259998,47.23,14.12,11.25,37.98,16.52,10.73,6.18,64.790001,13.95,27.709999,33.139999,10.59
2015-10-26,142.369995,30.76,34.049999,34.220001,4.67,42.880001,115.879997,111.75,0.46,28.389999,3.98,44.470001,37.029999,7.66,52.849998,28.92,90.959999,32.279999,11.83,17.73,24.6,76.099998,36.720001,20.27,50.07,27.879999,43.290001,29.51,3.57,38.75,47.27,13.8,11.37,38.23,16.01,10.68,6.52,65.959999,13.7,27.709999,33.610001,10.63
2015-10-27,144.160004,33.049999,31.940001,34.220001,4.64,42.970001,120.389999,114.300003,0.44,28.389999,3.97,45.900002,38.169998,7.66,51.080002,29.870001,93.290001,32.279999,11.2,17.73,24.719999,77.709999,36.98,20.74,49.279999,28.6,44.400002,28.290001,3.56,39.599998,47.990002,13.8,11.41,38.939999,16.040001,10.74,6.27,66.93,13.66,27.709999,34,10.83
2015-10-28,146.470001,31.02,31.129999,34.220001,4.63,41.459999,97.68,102,0.43,28.389999,3.6,41.990002,39.52,7.51,50.080002,27.309999,81.989998,32.279999,11.55,17.530001,23.16,73.089996,35.73,21.23,47.209999,28.07,41.709999,26.68,3.42,37.27,47.150002,13.34,11.41,38.459999,15.89,10.69,5.92,62.650002,13.57,27.99,32.93,10.57
2015-10-29,148.690002,32.580002,31.620001,34.220001,4.56,35.830002,98.800003,102.400002,0.43,28.389999,3.41,43.27,40.59,7.51,48.549999,28.15,82.769997,32.279999,12.14,17.530001,22.42,72.349998,35.830002,21.59,40.599998,28.629999,42.349998,27.370001,3.54,38.07,48.18,13.48,11.38,39,15.12,10.57,6.08,62.990002,13.06,27.98,32.959999,10.61
2015-10-30,148.100006,31.66,32.220001,34.220001,4.56,34.689999,94.900002,100.050003,0.43,30.139999,3.73,43.810001,40.41,7.51,49.610001,28.51,80.400002,32.279999,11.12,17.450001,23.799999,71.879997,35.830002,21.530001,39.830002,28.83,42.52,28.209999,3.59,38.389999,48.59,13.47,11.38,39.029999,14.96,10.5,6.23,62.139999,13.13,27.969999,32.779999,10.52
2015-11-02,140.389999,29.77,29.75,34.220001,4.51,35.049999,96.459999,100.989998,0.39,30.280001,3.4,41.169998,38.130001,7.51,47.650002,26.780001,81.230003,32.279999,11.6,17.700001,22.950001,72.790001,35.02,20.690001,39.93,28.030001,40.57,25.309999,3.54,36.810001,47.869999,13.4,11.34,38.41,15.02,10.9,5.65,62.52,12.9,28.1,32.369999,10.39
2015-11-03,124.779999,26.6,29.690001,34.220001,4.55,34.310001,85.580002,93.699997,0.42,30.280001,3.47,40.490002,36.509998,7.51,48,26.33,75.220001,32.279999,11.56,17.67,23.440001,70.400002,35.02,20.129999,39.619999,28.08,40.43,26.5,3.5,36.400002,48.009998,13.4,11.34,38.459999,14.94,10.87,5.88,60.009998,12.91,28.1,31.809999,10.31
2015-11-04,131.080002,27.709999,29.870001,34.220001,4.55,32.099998,92.389999,99.290001,0.43,30.280001,3.48,40.490002,37.389999,7.51,48.369999,26.360001,79.330002,32.279999,11.13,17.040001,23,72.260002,34.689999,20.469999,37.799999,28.52,40.68,28.08,3.51,36.450001,48.470001,13.84,11.34,38.84,14.62,10.35,6.22,61.689999,12.72,28.1,32.290001,10.36
2015-11-05,127.599998,27.82,30.92,32,4.38,28.74,99.709999,104.129997,0.42,30.280001,3.93,40.459999,37.279999,7.51,48.849998,26.35,82.870003,32.279999,11.12,16.950001,24.809999,74,34.689999,20.4,35.5,28.559999,40.5,26.91,3.49,36.439999,47.75,14.04,11.21,38.91,14.08,9.88,5.96,63.330002,12.23,28.18,32.889999,10.28
2015-11-06,130.949997,29.969999,31.129999,32,4.38,24.99,104.730003,107.639999,0.42,30.280001,3.81,39.560001,38.709999,7.51,48.849998,25.74,85.089996,32.279999,11.2,16.950001,23.99,75.269997,34.689999,20.93,31.190001,29.08,40.77,25.77,3.45,35.869999,47.91,14.04,11.23,39.349998,13.46,9.68,5.72,64.589996,11.72,28.18,32.759998,10.2
2015-11-09,139.119995,31.16,31.129999,32,4.36,26.860001,108.440002,109.199997,0.43,30.280001,3.6,40.939999,41.549999,7.33,49.560001,26.67,86.730003,31.65,11.3,16.58,22.98,75.870003,34.5,21.969999,33.380001,29.92,41.810001,28.4,3.38,36.720001,48.290001,14.04,11.03,40.16,13.83,9.58,6.28,65.169998,11.93,27.870001,33.169998,10.33
2015-11-10,133.960007,31.09,30.84,32,4.29,24.809999,107.599998,108.75,0.44,30.280001,3.7,40.630001,42.080002,7.47,49.560001,26.440001,86.330002,31.370001,11.26,16.559999,23.540001,75.870003,34.5,22.17,31.51,30.059999,41.189999,26.799999,3.37,36.529999,47.27,13.38,10.94,40.220001,13.47,9.52,5.94,64.900002,11.69,27.92,33.619999,10.36
2015-11-11,128.339996,32.509998,31.74,32,4.37,25.690001,115.400002,113.199997,0.45,30.280001,3.53,41.630001,41.84,7.47,50.290001,27.120001,90.419998,31.370001,11.25,16.5,23.07,76.949997,35.419998,22.040001,32.709999,29.549999,41.75,27.950001,3.33,37.139999,46.689999,13.35,10.95,39.799999,13.65,9.48,6.17,66.519997,11.83,27.84,33.650002,10.47
2015-11-12,134.860001,34.310001,33.099998,32,4.37,24.66,126.129997,119,0.48,30.280001,3.55,44.049999,43.040001,7.33,51.5,28.66,96,31.370001,11,16.5,23.23,79.489998,36.560001,22.459999,32.009998,30.65,44.470001,32.98,3.34,38.560001,47.849998,12.98,11,40.66,13.47,9.33,7.27,68.550003,11.73,27.5,34.959999,10.62
2015-11-13,69.919998,34.57,32.380001,32,4.25,25.51,134.199997,122.720001,0.53,31.35,3.85,45.040001,44.91,7.31,51.200001,29.309999,100.099998,31.370001,10.85,16.5,24.559999,80.110001,37.200001,23.129999,32.779999,31.469999,45.68,37.41,3.34,39.119999,48.279999,12.71,11.06,41.52,13.62,9.18,8.23,70.050003,11.76,27.030001,34.049999,10.78
2015-11-16,65.690002,30.41,32.169998,32,4.09,26.1,123.879997,118,0.47,31.35,3.8,43.84,42.240002,7.42,50.970001,28.549999,94.93,31.370001,10.98,16.5,24.24,78.949997,37.5,22.219999,33.450001,30.309999,44.009998,29.92,3.39,38.470001,47.259998,12.94,10.91,40.5,13.74,9.32,6.62,68.209999,11.89,27.030001,33.139999,10.66
2015-11-17,66.019997,28.959999,31.26,32,3.99,22.559999,135.25,123.18,0.49,31.35,3.82,44.349998,42.580002,7.42,50.009998,28.879999,100.599998,31.370001,10.89,16.280001,24.34,81,36.639999,22.33,29.379999,30.02,44.43,33.080002,3.35,38.73,47.130001,12.94,10.92,40.23,13.08,9.33,7.27,70.199997,11.39,27.030001,33.25,10.7
2015-11-18,61.790001,25.969999,29.450001,31.67,3.94,24.450001,133.669998,122.940002,0.41,31.35,3.63,42.09,41.189999,7.42,48.560001,27.389999,99.959999,31.030001,11.14,16.25,23.540001,81.510002,36.18,21.870001,30.93,29.110001,42.139999,28.92,3.31,37.470001,46.52,12.94,10.91,39.459999,13.49,9.46,6.4,69.669998,11.72,27.42,32.049999,10.57
2015-11-19,59.330002,26.559999,30.32,31.67,3.97,27.02,135.899994,123.5,0.44,31.35,3.24,42.650002,40.060001,7.32,48.880001,27.75,100.889999,31.030001,10.83,16.440001,21.780001,81.199997,35.869999,21.440001,33.57,28.74,42.279999,30.9,3.36,37.77,46.619999,12.94,11.03,39.080002,13.97,9.5,6.81,70.440002,12.06,27.42,32.220001,10.51
2015-11-20,57.68,26.07,30.35,31.67,3.97,24,137.339996,124.199997,0.44,31.35,2.82,41.73,38.919998,7.32,48.919998,27.18,101.779999,31.030001,10.61,16.360001,20.02,81.129997,35.869999,21.059999,30.18,28.969999,41.709999,28.889999,3.36,37.25,46.240002,12.94,11.03,39.32,13.4,9.09,6.36,70.75,11.7,27.42,32.470001,10.47
2015-11-23,60.540001,26,29.9,31.67,3.82,23.51,134.679993,122.620003,0.44,31.6,2.92,41.169998,39.959999,7.21,49.07,26.82,100.389999,31.030001,10.56,16.360001,20.540001,81.129997,35.869999,21.4,29.48,29.530001,41.380001,27.34,3.43,36.93,46.509998,12.94,11.13,39.32,13.33,9.03,6.02,70.139999,11.61,27.42,32.439999,10.49
2015-11-24,58.669998,27.280001,29.92,31.67,3.94,26.08,125,118.779999,0.43,31.6,2.88,40.25,39.34,7.21,49.07,26.219999,95.620003,31.030001,10.56,16.299999,20.280001,79,35.310001,21.209999,31.559999,29.469999,41.459999,27.58,3.37,36.380001,46.09,12.94,11.18,39.75,13.84,9.03,6.1,68.489998,11.93,27.690001,31.83,10.5
2015-11-25,63.939999,26.190001,29.35,31.67,3.94,25.469999,122.650002,117.959999,0.42,31.309999,2.82,39.209999,40.169998,7.21,49.07,25.540001,94.589996,31.030001,10.9,16.299999,19.99,80.75,35.310001,21.49,31.73,29.120001,40.200001,26.75,3.45,35.75,46.700001,12.94,11.18,39.549999,13.71,8.92,5.92,68.279999,11.88,27.889999,32.119999,10.4
2015-11-27,67.860001,29.5,29.040001,31.860001,4.09,24.1,132.610001,123.07,0.42,31.309999,2.58,38.889999,42.799999,7.22,47.889999,25.290001,99.5,31.709999,10.9,16.08,18.84,81.230003,34.119999,22.440001,29.82,29.209999,39.709999,27.18,3.26,35.5,47.099998,12.96,11.32,39.59,13.45,8.91,6.05,69.970001,11.67,27.889999,32.220001,10.42
2015-11-30,72.529999,29.77,30.059999,31.860001,3.88,25.450001,135.550003,123.660004,0.43,31.309999,2.55,39.310001,42.66,7.22,49.169998,25.59,101.050003,31.709999,10.91,16.08,18.76,79.300003,34.119999,22.370001,30.65,29.309999,40.400002,26.870001,3.47,35.779999,47.939999,12.96,11.01,39.580002,13.76,8.71,5.96,70.5,11.81,27.889999,32,10.46
2015-12-01,72.029999,30.34,29.75,31.860001,3.88,27.83,135.119995,123.809998,0.4,31.34,2.56,38.549999,41.599998,7.22,48.259998,25.120001,100.860001,31.709999,11,16.08,18.809999,81.839996,33.599998,22.01,32.73,28.379999,39.389999,24.639999,3.46,35.389999,46.48,12.66,11.01,38.84,14.16,8.8,5.52,70.43,12.13,27.889999,31.610001,10.37
2015-12-02,68.629997,32.389999,30.190001,31.860001,3.88,25.74,149.490005,132.919998,0.4,31.34,2.35,39.720001,43.139999,7.66,48.189999,25.9,108.040001,31.799999,10.88,16.01,17.799999,84.050003,33.599998,22.549999,30.59,29.27,40.73,26.459999,3.48,36.07,47.130001,12.66,11.01,39.610001,13.79,8.58,5.89,73,11.92,27.889999,32.5,10.42
2015-12-03,64.059998,30.799999,32.330002,31.860001,3.85,27.190001,138.199997,127.5,0.45,31.34,2.41,41.73,43.869999,7.41,51.299999,27.200001,102.550003,31.799999,10.96,17,18.07,83.220001,33.599998,22.83,32.650002,29.690001,42.830002,30.200001,3.55,37.27,48.049999,12.54,11.01,39.68,14.08,8.55,6.67,71.169998,12.1,27.889999,32.900002,10.56
2015-12-04,66.349998,33.299999,30.35,31.860001,3.85,31.42,148.5,133.979996,0.4,31.34,2.39,40.439999,42.990002,7.41,49.450001,26.35,107.690002,31.799999,10.99,17,17.940001,84.269997,33.599998,22.5,36.5,28.98,41.259998,24.77,3.51,36.57,47.599998,12.54,11.01,39.310001,14.83,8.57,5.54,72.800003,12.6,27.889999,31.879999,10.46
2015-12-07,67.139999,36.700001,31.709999,31.860001,3.85,27.549999,174.410004,146.399994,0.41,31.34,2.02,42.439999,45.16,7.41,49.650002,27.6,120.379997,32.59,10.78,17,16.120001,89.18,35.759998,23.25,32.57,29.549999,42.400002,25.98,3.5,37.57,47.830002,12.54,11.01,39.82,14.2,8.54,5.77,77.209999,12.12,27.639999,33.110001,10.58
2015-12-08,67.199997,37.720001,30.51,31.860001,3.84,26.940001,176.880005,147.850006,0.42,31.34,2.04,42.900002,46.700001,7.41,49.650002,27.959999,121.440002,32.009998,10.86,17.190001,16.200001,88.879997,36.299999,23.76,32,30.889999,43.279999,27.549999,3.36,38.02,49.150002,12.56,11.38,41,14.08,8.25,6.09,77.559998,11.98,27.41,34.439999,10.63
2015-12-09,63.84,37.509998,31.440001,31.860001,3.84,27.889999,181.720001,149.720001,0.46,31.34,2,44.439999,47.66,7.41,49.529999,28.959999,123.610001,31.76,10.81,17.290001,15.98,89.699997,36.990002,24.120001,33.279999,31.26,44.700001,29.809999,3.39,38.830002,49.889999,12.4,11.32,41.189999,14.27,8.07,6.57,78.18,12.12,27.41,32.27,10.72
